Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Appario Retail Private Ltd	814.00			0.0	1.0	4.5	88%	1	1	1	2020-09-02 21:20:24.135055
Crystal Computers & Suppliers	890.00	93	8-9 days	76.0	1.0934	4	79%	0	0	0	2020-09-02 21:20:24.135055
TeChno Electronics	930.00	91		116.0	1.1425	4	71%	0	0	0	2020-09-02 21:20:24.135055
The Best Dealzz	990.00	45		176.0	1.2162	4.5	83%	1	0	0	2020-09-02 21:20:24.135055
Sapphire Systems & Computers	999.00	79		185.0	1.2273	4.5	81%	0	0	0	2020-09-02 21:20:24.135055
Retails Global	1049.00	104		235.0	1.2887	4.5	88%	1	0	0	2020-09-02 21:20:24.135055
