Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Atlantic LLC	990.00	70		0.0	1.0	4	82%	1	0	1	2020-09-04 19:08:02.451823
MORE BUY	993.00	39	7-9 days	3.0	1.003	3	50%	0	0	0	2020-09-04 19:08:02.451823
Catchy Bags	995.00	124		5.0	1.0051	4.5	94%	1	0	0	2020-09-04 19:08:02.451823
Cloudtail India	1101.00			111.0	1.1121	4.5	89%	1	1	0	2020-09-04 19:08:02.451823
BagStop	1350.00	58	9-10 days	360.0	1.3636	3.5	57%	0	0	0	2020-09-04 19:08:02.451823
FASHION BAG KOTA	1399.00	1		409.0	1.4131	1	0%	0	0	0	2020-09-04 19:08:02.451823
Brands India	1570.00	253		580.0	1.5859	4	89%	1	0	0	2020-09-04 19:08:02.451823
V-THREE	1960.00	4	4-6 days	970.0	1.9798	4	75%	0	0	0	2020-09-04 19:08:02.451823
Purvas Shoppe	2240.00	19	7-9 days	1250.0	2.2626	4.5	95%	0	0	0	2020-09-04 19:08:02.451823
