Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	849.00			0.0	1.0	4.5	89%	1	1	1	2020-09-04 19:08:02.451823
MAYUR ENTERPRISES INC	1400.00		9-10 days	551.0	1.649			0	0	0	2020-09-04 19:08:02.451823
