Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
COSMUS BAGS PVT LTD	849.00			0.0	1.0	4.5	93%	1	0	1	2020-08-27 02:44:49.659832
COSMUS BAGS PVT LTD	999.00		5-6 days	150.0	1.1767	4.5	93%	0	0	1	2020-08-27 02:44:49.659832
