Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Harricane	996.00	254		0.0	1.0	3.5	64%	1	0	1	2020-09-01 19:32:58.481608
Verizoni LLC	1079.10			83.1	1.0834	4	72%	1	0	0	2020-09-01 19:32:58.481608
Bag Square	1170.00	19		174.0	1.1747	4	83%	1	0	0	2020-09-01 19:32:58.481608
INDIA'S BEST COMPETITIVE PRICES	1149.00	69	8-12 days	153.0	1.1536	2.5	35%	0	0	0	2020-09-01 19:32:58.481608
Traders JM	1249.00	13	8-9 days	253.0	1.254	5	100%	0	0	0	2020-09-01 19:32:58.481608
