Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	5500.00			0.0	1.0	4.5	89%	1	1	1	2020-09-04 21:42:27.737721
Perusal	5816.00	699		316.0	1.0575	4.5	90%	1	0	0	2020-09-04 21:42:27.737721
