Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
iStuff365	979.00			0.0	1.0	4.5	86%	1	0	0	2020-07-31 20:50:50.865960
Appario Retail Private Ltd	979.00			0.0	1.0	4.5	88%	1	1	1	2020-07-31 20:50:50.865960
