Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
SSTZ	1085.00	91		0.0	1.0	4	77%	1	0	1	2020-07-31 20:50:50.865960
TODAY'S DEAL	1209.00			124.0	1.1143	4	80%	1	0	0	2020-07-31 20:50:50.865960
World Market	1210.00	39		125.0	1.1152	4.5	93%	1	0	0	2020-07-31 20:50:50.865960
