Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
World Market	1550.00	44		0.0	1.0	4.5	93%	1	0	0	2020-09-03 14:32:25.641666
Highland India	1550.00	175		0.0	1.0	4.5	99%	1	0	1	2020-09-03 14:32:25.641666
DEALS AMAZING	1559.00			9.0	1.0058	4	77%	1	0	0	2020-09-03 14:32:25.641666
TODAY'S DEAL	1559.00			9.0	1.0058	4	79%	1	0	0	2020-09-03 14:32:25.641666
