Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Global Klamp	32153.00	154	31-38 days	0.0	1.0	3.5	66%	0	0	0	2020-09-03 14:32:25.641666
Cart2India SLP	40025.00		14-21 days	7872.0	1.2448	3	47%	0	0	0	2020-09-03 14:32:25.641666
Cart2India Online	40025.00		14-21 days	7872.0	1.2448	3	49%	0	0	0	2020-09-03 14:32:25.641666
