Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
SanSac Global	1398.00	10		0.0	1.0	2.5	50%	1	0	1	2020-09-02 09:44:13.462986
ARADHYA ENTERPRISES-IN	1699.00			301.0	1.2153			1	0	0	2020-09-02 09:44:13.462986
VAISHNAVI LUGGAGE WORLD	1999.00		4-5 days	601.0	1.4299			0	0	0	2020-09-02 09:44:13.462986
