Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	519.00			0.0	1.0	4.5	89%	1	1	1	2020-09-02 09:44:13.462986
INDIA'S BEST COMPETITIVE PRICES	799.00	69	8-11 days	280.0	1.5395	2.5	35%	0	0	0	2020-09-02 09:44:13.462986
GLOBAL HOME DECOR	1295.00	40	7-8 days	776.0	2.4952	3	45%	0	0	0	2020-09-02 09:44:13.462986
