Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
GoTo Style Mart	1049.00			0.0	1.0	4.5	97%	1	0	1	2020-07-14 23:34:53.882162
Buy More	1076.00			27.0	1.0257	4	84%	1	0	0	2020-07-14 23:34:53.882162
SAVERA ENTERPRISES	1195.00	33		146.0	1.1392	4	79%	1	0	0	2020-07-14 23:34:53.882162
Discount Junction	1399.00	410		350.0	1.3337	3.5	64%	0	0	0	2020-07-14 23:34:53.882162
Timex Avtansh	1399.00	1	5-6 days	350.0	1.3337	5	100%	0	0	0	2020-07-14 23:34:53.882162
