Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	699.00			0.0	1.0	4.5	89%	1	1	1	2020-07-31 15:23:45.217084
Agway International	830.00	312	5-9 days	131.0	1.1874	3	49%	0	0	0	2020-07-31 15:23:45.217084
EDUVILLE_RETAIL	2000.00	89		1301.0	2.8612	4	76%	0	0	0	2020-07-31 15:23:45.217084
