Price + Delivery	Condition	Seller Information	Delivery
  1,215.00 | Prime : No | FREE Delivery | FREE Delivery. Details	New	BAG STREETS | 4.5 out of 5 stars  | 91% positive | 387 total rating	Fullfilled by Amazon
  1,315.00 | Prime : No | FREE Delivery | FREE Delivery. Details	New	Harricane | 3.5 out of 5 stars  | 64% positive | 254 total rating	Fullfilled by Amazon
  1,361.00 | Prime : No | FREE Delivery | FREE Delivery. Details	New	Cloudtail India | 4.5 out of 5 stars  | 89% positive | 1,323,980 total rating	Fullfilled by Amazon
  1,695.00 | Prime : No | FREE Delivery | FREE Delivery.	New	Titan Company LTD | 4.5 out of 5 stars  | 86% positive | 140 total rating	Not fulfilled by Amazon | 5-6 days
