Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
COSMUS BAGS PVT LTD	883.00			0.0	1.0	4.5	95%	1	0	1	2020-07-13 05:25:10.027736
COSMUS BAGS PVT LTD	1000.00			117.0	1.1325	4.5	95%	0	0	1	2020-07-13 05:25:10.027736
