Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Indian Shoping Center	1099.00	35	6-7 days	0.0	1.0	2.5	37%	0	0	0	2020-07-13 04:31:56.208815
INFOCOM LTD	1125.00	58		26.0	1.0237	4	81%	0	0	1	2020-07-13 04:31:56.208815
Cloudtail India	1182.00			83.0	1.0755	4.5	90%	1	1	0	2020-07-13 04:31:56.208815
