Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Nasher Miles Private Limited	1099.00			0.0	1.0	5	96%	1	0	1	2020-08-03 08:02:26.948411
Shop-Box	1148.00	192	9-10 days	49.0	1.0446	3	43%	0	0	0	2020-08-03 08:02:26.948411
LOOPWORLD	1150.00		8-9 days	51.0	1.0464			0	0	0	2020-08-03 08:02:26.948411
