Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	2477.00			0.0	1.0	4.5	89%	1	1	1	2020-08-03 08:02:26.948411
Shantam International	2749.00	6	6-7 days	272.0	1.1098	4	83%	0	0	0	2020-08-03 08:02:26.948411
