Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Zero7 Enterprise	14184.00	178		0.0	1.0	4.5	90%	1	0	1	2020-09-01 13:50:14.403383
Perusal	17730.00	691		3546.0	1.25	4.5	89%	1	0	0	2020-09-01 13:50:14.403383
