Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	1149.00			0.0	1.0	4.5	89%	1	1	1	2020-07-30 21:52:24.227737
Atlantic LLC	1390.00	70		241.0	1.2097	4	82%	1	0	0	2020-07-30 21:52:24.227737
