Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Fossil India Gurgaon	12995.00	22	6-7 days	0.0	1.0	2.5	45%	0	0	1	2020-07-16 14:21:33.057680
Fossil India Forum Kormangla	12995.00	1	6-7 days	0.0	1.0	4	100%	0	0	0	2020-07-16 14:21:33.057680
Fossil India Cyberabad	12995.00	26	6-7 days	0.0	1.0	3	58%	0	0	0	2020-07-16 14:21:33.057680
Fossil India South City Mall Kolkata	12995.00	1		0.0	1.0	5	100%	0	0	0	2020-07-16 14:21:33.057680
