Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	849.00			0.0	1.0	4.5	89%	1	1	1	2020-08-25 19:59:17.991833
Young Image	1190.00	6	7-8 days	341.0	1.4016	4	67%	0	0	0	2020-08-25 19:59:17.991833
Olympia Industries Ltd	1288.00			439.0	1.5171	4.5	89%	1	0	0	2020-08-25 19:59:17.991833
