Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Appario Retail Private Ltd	2299.00			0.0	1.0	4.5	88%	1	1	1	2020-08-28 05:40:24.154944
Dyazo®	2599.00	46		300.0	1.1305	5	100%	1	0	0	2020-08-28 05:40:24.154944
