Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
WOMAN ERA	1656.00	8		0.0	1.0	4.5	88%	1	0	1	2020-08-29 17:24:07.656443
Cloudtail India	1999.00			343.0	1.2071	4.5	89%	1	1	0	2020-08-29 17:24:07.656443
