Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
FASHION-POINT	329.00			0.0	1.0			0	0	0	2020-07-12 21:29:18.532923
NEW EVA	340.00		5-10 days	11.0	1.0334	4	75%	0	0	1	2020-07-12 21:29:18.532923
