Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
GLOBAL CLOUD	980.00	72		0.0	1.0	3.5	58%	1	0	1	2020-07-30 04:55:34.716806
Multi Brand Laptop Store	980.00	6		0.0	1.0	4	67%	0	0	0	2020-07-30 04:55:34.716806
xtronicsapp	1200.00	248		220.0	1.2245	4.5	90%	0	0	0	2020-07-30 04:55:34.716806
