Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Deals7x24	1399.00	44		0.0	1.0	4	74%	1	0	1	2020-07-24 16:23:35.544009
Cloudtail India	1589.00			190.0	1.1358	4.5	90%	1	1	0	2020-07-24 16:23:35.544009
E-TECH RETAIL	1598.00	1	12-14 days	199.0	1.1422	5	100%	0	0	0	2020-07-24 16:23:35.544009
