Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	980.00			0.0	1.0	4.5	90%	1	1	1	2020-07-24 16:23:35.544009
Olympia Industries Ltd	1015.00			35.0	1.0357	4.5	89%	1	0	0	2020-07-24 16:23:35.544009
