Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	899.00			0.0	1.0	4.5	90%	1	1	0	2020-07-14 17:25:59.108085
Deals Outlet	899.00	783		0.0	1.0	5	100%	1	0	1	2020-07-14 17:25:59.108085
