Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Net Distribution Services Pvt Ltd	883.00	779		0.0	1.0	4.5	85%	1	0	1	2020-08-03 03:48:33.431045
Nasher Miles Private Limited	979.00			96.0	1.1087	5	96%	1	0	0	2020-08-03 03:48:33.431045
Discount Junction	1099.00	417		216.0	1.2446	3.5	61%	0	0	0	2020-08-03 03:48:33.431045
Timex Avtansh	1099.00	2	6-7 days	216.0	1.2446	5	100%	0	0	0	2020-08-03 03:48:33.431045
