Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Shantam International	925.00	6		0.0	1.0	4	83%	0	0	0	2020-07-30 20:05:01.475151
Cloudtail India	934.00			9.0	1.0097	4.5	89%	1	1	1	2020-07-30 20:05:01.475151
Discount Junction	1049.00	416		124.0	1.1341	3.5	62%	0	0	0	2020-07-30 20:05:01.475151
Timex Avtansh	1049.00	2	7-8 days	124.0	1.1341	5	100%	0	0	0	2020-07-30 20:05:01.475151
