Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Harissons Bags	1981.00	844		0.0	1.0	4	81%	1	0	1	2020-07-27 15:36:07.950775
Harissons Bags	1981.00	844	6-7 days	0.0	1.0	4	81%	0	0	1	2020-07-27 15:36:07.950775
gsienterprises	2299.00	6	7-8 days	318.0	1.1605	3	50%	0	0	0	2020-07-27 15:36:07.950775
