Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	349.00			0.0	1.0	4.5	89%	1	1	1	2020-08-28 19:26:52.821475
Bombay Bag House	399.00		7-8 days	50.0	1.1433			0	0	0	2020-08-28 19:26:52.821475
