Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Click At Luggage	1027.00	714		0.0	1.0	4.5	95%	1	0	1	2020-08-28 19:26:52.821475
Adventure Hut	1079.00	9		52.0	1.0506	3	56%	0	0	0	2020-08-28 19:26:52.821475
Be Fit 12013	1039.00	33	8-13 days	12.0	1.0117	3.5	61%	0	0	0	2020-08-28 19:26:52.821475
Verizoni LLC	1169.10			142.1	1.1384	4	72%	1	0	0	2020-08-28 19:26:52.821475
Cloud retail india	1299.00	10		272.0	1.2648	4	80%	0	0	0	2020-08-28 19:26:52.821475
