Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Atlantic LLC	1045.00	70		0.0	1.0	4	82%	1	0	1	2020-07-30 18:47:56.361566
AnandEnterprisesForU	1045.00	11		0.0	1.0	3.5	73%	1	0	0	2020-07-30 18:47:56.361566
Nasher Miles Private Limited	1079.00			34.0	1.0325	5	97%	1	0	0	2020-07-30 18:47:56.361566
JKM ENTERPRISES INDIA	1099.00	3		54.0	1.0517	3.5	67%	1	0	0	2020-07-30 18:47:56.361566
Buy More	1399.00			354.0	1.3388	4	85%	1	0	0	2020-07-30 18:47:56.361566
