Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	649.00			0.0	1.0	4.5	89%	1	1	1	2020-08-03 10:55:24.970396
Puma Sports India	749.00			100.0	1.1541	4	78%	1	0	0	2020-08-03 10:55:24.970396
