Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cart2India SLP	24174.00			0.0	1.0	3	44%	1	0	1	2020-07-31 02:47:26.961618
Cart2India SLP	30600.00		23-30 days	6426.0	1.2658	3	44%	0	0	1	2020-07-31 02:47:26.961618
Cart2India Online	30600.00		23-30 days	6426.0	1.2658	3	46%	0	0	0	2020-07-31 02:47:26.961618
