Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	849.00			0.0	1.0	4.5	89%	1	1	1	2020-07-31 02:47:26.961618
Rushi999	1000.00	1		151.0	1.1779	5	100%	0	0	0	2020-07-31 02:47:26.961618
