Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	1059.00			0.0	1.0	4.5	89%	1	1	1	2020-09-06 03:05:10.577177
CS RETAIL	2438.00	73	9-14 days	1379.0	2.3022	3	48%	0	0	0	2020-09-06 03:05:10.577177
