Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	639.00			0.0	1.0	4.5	89%	1	1	1	2020-08-02 05:51:10.294478
EDUVILLE_RETAIL	1400.00	89		761.0	2.1909	4	76%	0	0	0	2020-08-02 05:51:10.294478
