Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Zeus Fabrics	755.00	28		0.0	1.0	4.5	96%	1	0	1	2020-07-13 11:17:59.009744
The Skool Shoppe	1165.00		8-10 days	410.0	1.543			0	0	0	2020-07-13 11:17:59.009744
Sh Bala Ji Bag House	1275.00		7-8 days	520.0	1.6887			0	0	0	2020-07-13 11:17:59.009744
