Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Stonehenge Retail	1137.00	194		0.0	1.0	4	82%	1	0	1	2020-07-31 19:20:57.956633
BAG STREET	1199.00	379		62.0	1.0545	4.5	91%	1	0	0	2020-07-31 19:20:57.956633
Verizoni LLC	1259.10			122.1	1.1074	3.5	70%	1	0	0	2020-07-31 19:20:57.956633
CHVE	1399.00	42		262.0	1.2304	4.5	84%	1	0	0	2020-07-31 19:20:57.956633
