Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
CHVE	1019.00	42		0.0	1.0	4.5	88%	1	0	1	2020-07-16 02:16:48.485906
Stonehenge Retail	1020.00	192		1.0	1.001	4	81%	1	0	0	2020-07-16 02:16:48.485906
BAG STREET	1102.00	375		83.0	1.0815	4.5	91%	1	0	0	2020-07-16 02:16:48.485906
THE CONNECT	1198.00	9	17-18 days	179.0	1.1757	3.5	67%	0	0	0	2020-07-16 02:16:48.485906
Harricane	1199.00	249		180.0	1.1766	3.5	65%	1	0	0	2020-07-16 02:16:48.485906
NAMO DIGITAL INDIA	1199.00	100	5-6 days	180.0	1.1766	4	83%	0	0	0	2020-07-16 02:16:48.485906
Traders JM	1399.00	13	8-10 days	380.0	1.3729	5	100%	0	0	0	2020-07-16 02:16:48.485906
Cloud retail india	1399.00	9		380.0	1.3729	4	78%	0	0	0	2020-07-16 02:16:48.485906
