Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Stonehenge Retail	1799.00	196		0.0	1.0	4	81%	1	0	1	2020-08-01 15:59:23.115188
Cloudtail India	1840.00			41.0	1.0228	4.5	89%	1	1	0	2020-08-01 15:59:23.115188
gsienterprises	1840.00	6		41.0	1.0228	3	50%	0	0	0	2020-08-01 15:59:23.115188
shivani fashion	2050.00	50	10-11 days	251.0	1.1395	3	54%	0	0	0	2020-08-01 15:59:23.115188
