Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
TPS Technologies	1999.00			0.0	1.0	4.5	89%	1	0	1	2020-07-31 10:32:12.986789
Appario Retail Private Ltd	3023.00			1024.0	1.5123	4.5	88%	1	1	0	2020-07-31 10:32:12.986789
