Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Appario Retail Private Ltd	1525.00			0.0	1.0	4.5	88%	1	1	1	2020-07-31 10:32:12.986789
WORLD OF LAPTOP	1525.00	55	6-9 days	0.0	1.0	4.5	85%	0	0	0	2020-07-31 10:32:12.986789
Computronics Multivision Pvt Ltd	1550.00	146	6-9 days	25.0	1.0164	3.5	69%	0	0	0	2020-07-31 10:32:12.986789
IT Peripherals Deals	1625.00	76		100.0	1.0656	4.5	83%	0	0	0	2020-07-31 10:32:12.986789
IT Deals	1674.00			149.0	1.0977			1	0	0	2020-07-31 10:32:12.986789
**ABACUS**	1799.00		10-11 days	274.0	1.1797	3	0%	0	0	0	2020-07-31 10:32:12.986789
SIDDHIVINAYAKGANESHA	1850.00	1	9-10 days	325.0	1.2131	3.5	73%	0	0	0	2020-07-31 10:32:12.986789
