Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	945.00			0.0	1.0	4.5	89%	1	1	1	2020-07-31 10:32:12.986789
Atlantic LLC	960.00	70		15.0	1.0159	4	82%	1	0	0	2020-07-31 10:32:12.986789
Timex Avtansh	1199.00	2		254.0	1.2688	5	100%	1	0	0	2020-07-31 10:32:12.986789
Discount Junction	1199.00	416		254.0	1.2688	3.5	62%	0	0	0	2020-07-31 10:32:12.986789
Timex Avtansh	1199.00	2	7-9 days	254.0	1.2688	5	100%	0	0	0	2020-07-31 10:32:12.986789
