Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	599.00			0.0	1.0	4.5	90%	1	1	1	2020-07-13 03:24:24.885961
Olympia Industries Ltd	782.00			183.0	1.3055	4.5	90%	1	0	0	2020-07-13 03:24:24.885961
LVDV	1400.00	13	7-8 days	801.0	2.3372	4	69%	0	0	0	2020-07-13 03:24:24.885961
