Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	1399.00			0.0	1.0	4.5	90%	1	1	1	2020-07-13 03:24:24.885961
CJL COLLECTION	1500.00	9	6-7 days	101.0	1.0722	4	78%	0	0	0	2020-07-13 03:24:24.885961
V-THREE	1729.00	4		330.0	1.2359	4	75%	0	0	0	2020-07-13 03:24:24.885961
