Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
ELITE BAGS	1440.00	302		0.0	1.0	4.5	85%	0	0	1	2020-07-15 12:05:19.895150
GXB Online	1456.00	28	6-7 days	16.0	1.0111	4.5	96%	0	0	0	2020-07-15 12:05:19.895150
Vigorous India	1645.00	14		205.0	1.1424	4.5	100%	0	0	0	2020-07-15 12:05:19.895150
Visions India	1649.00	712		209.0	1.1451	4.5	86%	1	0	0	2020-07-15 12:05:19.895150
Ocean Bag	1599.00	6	5-6 days	159.0	1.1104	4.5	83%	0	0	0	2020-07-15 12:05:19.895150
GoTo Style Mart	1720.00			280.0	1.1944	4.5	97%	1	0	0	2020-07-15 12:05:19.895150
Brand partner Ltd	1720.00	11	11-12 days	280.0	1.1944	3.5	64%	0	0	0	2020-07-15 12:05:19.895150
