Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
BAGS KART	900.00	79		0.0	1.0	4.5	92%	1	0	1	2020-08-03 19:13:45.776710
Cloudtail India	1153.00			253.0	1.2811	4.5	89%	1	1	0	2020-08-03 19:13:45.776710
CJL COLLECTION	1124.00	9	7-8 days	224.0	1.2489	4	78%	0	0	0	2020-08-03 19:13:45.776710
V-THREE	1448.00	4	7-8 days	548.0	1.6089	4	75%	0	0	0	2020-08-03 19:13:45.776710
