Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Atlantic LLC	1174.00	70		0.0	1.0	4	82%	1	0	0	2020-08-03 19:13:45.776710
E-Shop Retail	1174.00	81		0.0	1.0	4.5	86%	1	0	1	2020-08-03 19:13:45.776710
Olympia Industries Ltd	1194.00			20.0	1.017	4.5	89%	1	0	0	2020-08-03 19:13:45.776710
Cloudtail India	1395.00			221.0	1.1882	4.5	89%	1	1	0	2020-08-03 19:13:45.776710
Shantam International	1495.00	6	7-8 days	321.0	1.2734	4	83%	0	0	0	2020-08-03 19:13:45.776710
Discount Junction	1799.00	417		625.0	1.5324	3.5	61%	0	0	0	2020-08-03 19:13:45.776710
Timex Avtansh	1799.00	2	7-8 days	625.0	1.5324	5	100%	0	0	0	2020-08-03 19:13:45.776710
MORE BUY	2000.00	36		826.0	1.7036	2.5	45%	0	0	0	2020-08-03 19:13:45.776710
