Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	950.00			0.0	1.0	4.5	90%	1	1	1	2020-07-14 00:16:13.675924
LAVIE*	1199.00	1	9-12 days	249.0	1.2621	4	100%	0	0	0	2020-07-14 00:16:13.675924
