Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cart2India Online	18060.00		22-29 days	0.0	1.0	3	46%	0	0	0	2020-08-03 02:27:47.740648
Cart2India SLP	18060.00		22-29 days	0.0	1.0	3	44%	0	0	1	2020-08-03 02:27:47.740648
Kiron	27545.00	477	30-44 days	9485.0	1.5252	5	100%	0	0	0	2020-08-03 02:27:47.740648
