Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
World Market	1698.00	39		0.0	1.0	4.5	93%	1	0	1	2020-08-03 02:27:47.740648
DEALS AMAZING	1698.00			0.0	1.0	4	80%	1	0	0	2020-08-03 02:27:47.740648
TODAY'S DEAL	1699.00			1.0	1.0006	4	80%	1	0	0	2020-08-03 02:27:47.740648
