Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	898.00			0.0	1.0	4.5	90%	1	1	1	2020-07-15 06:18:11.899132
LAVIE*	1199.00	1		301.0	1.3352	4	100%	0	0	0	2020-07-15 06:18:11.899132
