Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Appario Retail Private Ltd	2599.00			0.0	1.0	4.5	89%	1	1	1	2020-07-15 06:18:11.899132
UniqueClick	2799.00			200.0	1.077	4	74%	1	0	0	2020-07-15 06:18:11.899132
