Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Nasher Miles Private Limited	1149.00			0.0	1.0	5	97%	1	0	1	2020-07-16 19:13:20.414323
Cloudtail India	1199.00			50.0	1.0435	4.5	90%	1	1	0	2020-07-16 19:13:20.414323
Buy More	1399.00			250.0	1.2176	4	84%	1	0	0	2020-07-16 19:13:20.414323
