Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	4800.00			0.0	1.0	4.5	89%	1	1	1	2020-08-03 15:06:16.866745
SS Traders	6700.00		1-4 days	1900.0	1.3958			0	0	0	2020-08-03 15:06:16.866745
