Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
LAVIE*	949.00	1		0.0	1.0	4	100%	0	0	1	2020-07-27 02:29:36.841838
Cloudtail India	1065.00			116.0	1.1222	4.5	90%	1	1	0	2020-07-27 02:29:36.841838
M/S CRAFT CENTER	1150.00	7	8-9 days	201.0	1.2118	4.5	71%	0	0	0	2020-07-27 02:29:36.841838
