Price + Delivery	Condition	Seller Information	Delivery
  1,999.00 | Prime : Yes |  | Pay on Delivery eligible	New	Appario Retail Private Ltd | 4.5 out of 5 stars  | 93% positive | 302,274 total rating	Fullfilled by Amazon
  2,250.00 | Prime : Yes |  | Pay on Delivery eligible	New	INNOVATIONS & MORE | 4 out of 5 stars  | 75% positive | 4 total rating	Not fulfilled by Amazon
  2,449.00 | Prime : Yes |  | Pay on Delivery eligible	New	Cannycom Store | 4.5 out of 5 stars  | 93% positive | 696 total rating	Fullfilled by Amazon
  2,549.00 | Prime : Yes |  | Pay on Delivery eligible	New	24*7DEALS | 2.5 out of 5 stars  | 41% positive | 2,147 total rating	Fullfilled by Amazon
  2,578.00 | Prime : Yes |  | Pay on Delivery eligible	New	THENIRVANASHOPS | 4.5 out of 5 stars  | 88% positive. | 8 total rating	Fullfilled by Amazon
  2,449.00 | Prime : No |  | Pay on Delivery eligible	New	Cannycom Store | 4.5 out of 5 stars  | 93% positive | 696 total rating	Not fulfilled by Amazon | 5-7 days
