Price + Delivery	Condition	Seller Information	Delivery
  1,199.00 | Prime : Yes |  | Pay on Delivery eligible	New	Brainwavz Audio India | 4.5 out of 5 stars  | 94% positive | 651 total rating	Fullfilled by Amazon
  1,199.00 | Prime : No |  | Pay on Delivery eligible	New	Brainwavz Audio India | 4.5 out of 5 stars  | 94% positive | 651 total rating	Not fulfilled by Amazon | 5-6 days
  2,999.00 | Prime : No |  | FREE Delivery.	New	Peach Imports | 4.5 out of 5 stars  | 84% positive | 498 total rating	Not fulfilled by Amazon | 13-20 days
