Price + Delivery	Condition	Seller Information	Delivery
  2,999.00 | Prime : No | +   70 | Pay on Delivery eligible	New	Quantum Retail | 4 out of 5 stars  | 100% positive | 3 total rating	Not fulfilled by Amazon | 4-6 days
  4,999.00 | Prime : Yes | +   70 | Pay on Delivery eligible	New	Appario Retail Private Ltd | 4.5 out of 5 stars  | 93% positive | 302,340 total rating	Fullfilled by Amazon
